Plant_ID,Image_Path,Timestamp,Plant_Type,Soil_Moisture,Temperature,Humidity,Light_Intensity,Health_Status,Stress_Level,Disease_Class
PLANT_005,dataset/plantvillage_raw/Peach___healthy/94c668cd-43e4-4e51-97b6-941337cfdf13___Rutg._HL 2499.JPG,2024-01-15,Peach,65.14,24.71,68.86,15385.9,Healthy,Healthy,Peach___healthy
PLANT_005,dataset/plantvillage_raw/Peach___healthy/3658d11f-3a09-43ce-bace-391510b30737___Rutg._HL 3569.JPG,2024-01-16,Peach,64.42,22.06,71.06,11681.26,Healthy,Healthy,Peach___healthy
PLANT_005,dataset/plantvillage_raw/Peach___healthy/f8e8605d-f1f6-41d4-bc60-a0e1bbf34e0f___Rutg._HL 3697.JPG,2024-01-17,Peach,61.65,25.44,66.31,16227.64,Healthy,Healthy,Peach___healthy
PLANT_005,dataset/plantvillage_raw/Peach___healthy/96e5f242-6797-4564-897f-de3619bde240___Rutg._HL 3508.JPG,2024-01-18,Peach,62.47,21.97,69.85,14663.34,Healthy,Healthy,Peach___healthy
PLANT_005,dataset/plantvillage_raw/Peach___healthy/f28221b4-5659-4391-ae23-25cb20d3176d___Rutg._HL 3641.JPG,2024-01-19,Peach,65.27,22.23,67.2,13634.04,Healthy,Healthy,Peach___healthy
PLANT_005,dataset/plantvillage_raw/Peach___healthy/61850bd6-c8a7-4a11-9eb1-b3746e9a37ed___Rutg._HL 3743.JPG,2024-01-20,Peach,65.21,25.81,63.92,13279.72,Healthy,Healthy,Peach___healthy
PLANT_005,dataset/plantvillage_raw/Peach___healthy/904ebe05-0fb1-42b5-a4d7-1ba4f10687fc___Rutg._HL 3648.JPG,2024-01-21,Peach,60.02,25.93,69.24,13523.67,Healthy,Healthy,Peach___healthy
PLANT_005,dataset/plantvillage_raw/Peach___healthy/ef2395e9-7dcc-47bf-84a9-052ec4f7c368___Rutg._HL 3515.JPG,2024-01-22,Peach,69.9,23.07,62.81,14022.58,Healthy,Healthy,Peach___healthy
PLANT_005,dataset/plantvillage_raw/Peach___healthy/287f54ec-c6a4-46df-8da6-eb717f030cdb___Rutg._HL 2419.JPG,2024-01-23,Peach,67.0,23.72,55.14,14118.24,Healthy,Healthy,Peach___healthy
PLANT_005,dataset/plantvillage_raw/Peach___Bacterial_spot/bd8ea16c-a7ad-447d-b0a0-b36e47bc7df1___Rut._Bact.S 1462.JPG,2024-01-24,Peach,47.7,29.81,48.78,15527.05,Stressed,Medium,Peach___Bacterial_spot
PLANT_005,dataset/plantvillage_raw/Peach___Bacterial_spot/607a57a1-53fd-498b-884f-cfaab7755fb8___Rut._Bact.S 1545.JPG,2024-01-25,Peach,41.72,30.05,50.56,20607.35,Stressed,Medium,Peach___Bacterial_spot
PLANT_005,dataset/plantvillage_raw/Peach___Bacterial_spot/70499b60-c61b-4bb5-95de-af909c1145ac___Rutg._Bact.S 2079.JPG,2024-01-26,Peach,40.92,27.33,58.1,17158.16,Stressed,Medium,Peach___Bacterial_spot
PLANT_005,dataset/plantvillage_raw/Peach___Bacterial_spot/d1daa4f3-a975-4411-bf7b-20bcc12c192c___Rut._Bact.S 0817.JPG,2024-01-27,Peach,48.83,28.06,59.59,20442.92,Stressed,Medium,Peach___Bacterial_spot
PLANT_005,dataset/plantvillage_raw/Peach___Bacterial_spot/be32942f-1ec5-468a-b88c-b9882200ddd4___Rut._Bact.S 1137.JPG,2024-01-28,Peach,49.11,24.17,53.25,19276.95,Stressed,Medium,Peach___Bacterial_spot
PLANT_005,dataset/plantvillage_raw/Peach___Bacterial_spot/207bdeb5-f5db-40e7-9247-c9a87ebf3c85___Rut._Bact.S 3410.JPG,2024-01-29,Peach,40.55,32.49,42.96,19139.14,Stressed,Medium,Peach___Bacterial_spot
PLANT_005,dataset/plantvillage_raw/Peach___Bacterial_spot/8487294e-5dfc-499b-8582-f25f7da24b9e___Rutg._Bact.S 1858.JPG,2024-01-30,Peach,40.57,25.23,46.56,15727.47,Stressed,Medium,Peach___Bacterial_spot
PLANT_005,dataset/plantvillage_raw/Peach___Bacterial_spot/f5c54a86-b420-43ad-a734-40b47b13b93c___Rut._Bact.S 3418.JPG,2024-01-31,Peach,37.53,29.18,53.39,15253.99,Stressed,Medium,Peach___Bacterial_spot
PLANT_005,dataset/plantvillage_raw/Peach___Bacterial_spot/6fd36516-50c0-4840-81ad-ad499016137e___Rutg._Bact.S 1370.JPG,2024-02-01,Peach,38.72,28.36,53.24,16469.15,Stressed,Medium,Peach___Bacterial_spot
PLANT_005,dataset/plantvillage_raw/Peach___Bacterial_spot/b2cdb431-1f01-4d3f-9c4b-3f284379ab0b___Rutg._Bact.S 1854.JPG,2024-02-02,Peach,50.84,28.74,51.34,16155.82,Stressed,Medium,Peach___Bacterial_spot
PLANT_005,dataset/plantvillage_raw/Peach___Bacterial_spot/e4edaeb8-c428-443b-aaaf-c317942a1be6___Rut._Bact.S 1045.JPG,2024-02-03,Peach,46.39,28.61,60.8,19049.57,Stressed,Medium,Peach___Bacterial_spot
PLANT_006,"dataset/plantvillage_raw/Pepper,_bell___healthy/0414429e-4295-4216-b2ed-96b21cb35928___JR_HL 8250.JPG",2024-01-16,"Pepper,_bell",62.29,22.48,65.7,13830.11,Healthy,Healthy,"Pepper,_bell___healthy"
PLANT_006,"dataset/plantvillage_raw/Pepper,_bell___healthy/7c95b0e8-b8df-4312-aca8-51d4731e7c1e___JR_HL 8899.JPG",2024-01-17,"Pepper,_bell",60.12,22.94,70.13,15104.17,Healthy,Healthy,"Pepper,_bell___healthy"
PLANT_006,"dataset/plantvillage_raw/Pepper,_bell___healthy/73ccb724-a75e-4057-aaef-3f83bafcf291___JR_HL 5979.JPG",2024-01-18,"Pepper,_bell",57.16,21.76,62.02,14632.18,Healthy,Healthy,"Pepper,_bell___healthy"
PLANT_006,"dataset/plantvillage_raw/Pepper,_bell___healthy/df451c9c-6b43-4ed7-9f21-9df981439c8e___JR_HL 8253.JPG",2024-01-19,"Pepper,_bell",61.68,22.87,67.25,15103.28,Healthy,Healthy,"Pepper,_bell___healthy"
PLANT_006,"dataset/plantvillage_raw/Pepper,_bell___healthy/9e0133d9-bd97-40cc-8968-c786c229c6bb___JR_HL 8017.JPG",2024-01-20,"Pepper,_bell",64.69,25.09,70.48,14724.25,Healthy,Healthy,"Pepper,_bell___healthy"
PLANT_006,"dataset/plantvillage_raw/Pepper,_bell___healthy/89af662a-f923-49c8-b99a-9cdfa4a8ba32___JR_HL 7790.JPG",2024-01-21,"Pepper,_bell",60.29,24.47,61.85,15612.08,Healthy,Healthy,"Pepper,_bell___healthy"
PLANT_006,"dataset/plantvillage_raw/Pepper,_bell___healthy/1ce80571-2358-4616-b04a-14bbdfd2af6b___JR_HL 8340.JPG",2024-01-22,"Pepper,_bell",59.97,23.06,65.09,13000.04,Healthy,Healthy,"Pepper,_bell___healthy"
PLANT_006,"dataset/plantvillage_raw/Pepper,_bell___healthy/a4be7277-1e8b-41b5-ab42-0a75aab76a46___JR_HL 8798.JPG",2024-01-23,"Pepper,_bell",60.13,22.73,62.73,11902.66,Healthy,Healthy,"Pepper,_bell___healthy"
PLANT_006,"dataset/plantvillage_raw/Pepper,_bell___healthy/f17e7ab8-61bb-452b-9e15-5113e2792f78___JR_HL 8442.JPG",2024-01-24,"Pepper,_bell",61.5,23.83,78.16,13099.9,Healthy,Healthy,"Pepper,_bell___healthy"
PLANT_006,"dataset/plantvillage_raw/Pepper,_bell___healthy/f4b1affb-3b72-44b5-890c-e7d45ab612b3___JR_HL 8825.JPG",2024-01-25,"Pepper,_bell",63.0,26.9,68.24,15810.1,Healthy,Healthy,"Pepper,_bell___healthy"
PLANT_006,"dataset/plantvillage_raw/Pepper,_bell___healthy/8b18cc78-f251-4249-a787-52d80a008df2___JR_HL 8322.JPG",2024-01-26,"Pepper,_bell",58.29,23.14,70.34,14446.24,Healthy,Healthy,"Pepper,_bell___healthy"
PLANT_006,"dataset/plantvillage_raw/Pepper,_bell___Bacterial_spot/43fb5703-5a76-47cf-b027-42a9bd601401___JR_B.Spot 9033.JPG",2024-01-27,"Pepper,_bell",51.99,29.2,55.39,12223.59,Stressed,Medium,"Pepper,_bell___Bacterial_spot"
PLANT_006,"dataset/plantvillage_raw/Pepper,_bell___Bacterial_spot/d890ffc6-e6c8-4ef6-bde4-980cf0a465e1___JR_B.Spot 8945.JPG",2024-01-28,"Pepper,_bell",45.38,28.07,55.07,14654.74,Stressed,Medium,"Pepper,_bell___Bacterial_spot"
PLANT_006,"dataset/plantvillage_raw/Pepper,_bell___Bacterial_spot/a2237a92-dce1-469e-ba88-657d40f55319___NREC_B.Spot 9122.JPG",2024-01-29,"Pepper,_bell",41.97,32.36,53.83,14295.92,Stressed,Medium,"Pepper,_bell___Bacterial_spot"
PLANT_006,"dataset/plantvillage_raw/Pepper,_bell___Bacterial_spot/ea460c0a-532e-492b-93fa-5b9b936c7506___NREC_B.Spot 1810.JPG",2024-01-30,"Pepper,_bell",41.01,28.59,53.31,16544.81,Stressed,Medium,"Pepper,_bell___Bacterial_spot"
PLANT_006,"dataset/plantvillage_raw/Pepper,_bell___Bacterial_spot/17000d8e-8095-4f00-b704-b94b1c531d8d___JR_B.Spot 3384.JPG",2024-01-31,"Pepper,_bell",45.75,28.04,50.11,17610.19,Stressed,Medium,"Pepper,_bell___Bacterial_spot"
PLANT_006,"dataset/plantvillage_raw/Pepper,_bell___Bacterial_spot/875f41e8-cd70-44f4-a17c-c8b77fed406c___JR_B.Spot 8902.JPG",2024-02-01,"Pepper,_bell",38.01,28.98,58.67,20426.56,Stressed,Medium,"Pepper,_bell___Bacterial_spot"
PLANT_006,"dataset/plantvillage_raw/Pepper,_bell___Bacterial_spot/c21c9506-e89f-4ff4-b9f1-7a666de39f50___NREC_B.Spot 9078.JPG",2024-02-02,"Pepper,_bell",48.2,26.37,51.06,17140.79,Stressed,Medium,"Pepper,_bell___Bacterial_spot"
PLANT_006,"dataset/plantvillage_raw/Pepper,_bell___Bacterial_spot/df68ca05-d886-44af-918d-99fb81d59e94___JR_B.Spot 3270.JPG",2024-02-03,"Pepper,_bell",38.66,26.32,45.27,19091.15,Stressed,Medium,"Pepper,_bell___Bacterial_spot"
PLANT_006,"dataset/plantvillage_raw/Pepper,_bell___Bacterial_spot/ce9fbb2a-9b61-463a-816f-b9d1d8273a67___JR_B.Spot 8860.JPG",2024-02-04,"Pepper,_bell",38.91,29.96,56.42,18209.67,Stressed,Medium,"Pepper,_bell___Bacterial_spot"
PLANT_006,"dataset/plantvillage_raw/Pepper,_bell___Bacterial_spot/98558acc-09f4-4d2f-bdff-5e8e915ea606___NREC_B.Spot 9141.JPG",2024-02-05,"Pepper,_bell",36.77,30.94,47.82,18949.65,Stressed,Medium,"Pepper,_bell___Bacterial_spot"
PLANT_007,dataset/plantvillage_raw/Potato___healthy/57e262fc-e0ba-44db-a967-5ba6f1826e49___RS_HL 1897.JPG,2024-01-19,Potato,59.59,22.29,60.94,14984.38,Healthy,Healthy,Potato___healthy
PLANT_007,dataset/plantvillage_raw/Potato___healthy/3a1dbeee-089c-43f0-8f51-a92d3687a515___RS_HL 1754.JPG,2024-01-20,Potato,64.06,24.12,68.99,14482.2,Healthy,Healthy,Potato___healthy
PLANT_007,dataset/plantvillage_raw/Potato___healthy/a4d1d8cb-26a2-413f-a229-021e2eea87ac___RS_HL 1819.JPG,2024-01-21,Potato,57.29,24.64,66.58,11120.88,Healthy,Healthy,Potato___healthy
PLANT_007,dataset/plantvillage_raw/Potato___healthy/b28c43f9-5844-4e9b-86bf-36bc114cae07___RS_HL 1736.JPG,2024-01-22,Potato,58.74,21.65,59.93,12299.79,Healthy,Healthy,Potato___healthy
PLANT_007,dataset/plantvillage_raw/Potato___healthy/57e24d88-fd01-4422-b8b5-d688d2296184___RS_HL 5401.JPG,2024-01-23,Potato,53.8,25.28,68.13,13995.04,Healthy,Healthy,Potato___healthy
PLANT_007,dataset/plantvillage_raw/Potato___healthy/1a1184f8-c414-4ead-a4c4-41ae78e29a82___RS_HL 1971.JPG,2024-01-24,Potato,60.92,24.58,72.59,16387.07,Healthy,Healthy,Potato___healthy
PLANT_007,dataset/plantvillage_raw/Potato___healthy/0b3e5032-8ae8-49ac-8157-a1cac3df01dd___RS_HL 1817.JPG,2024-01-25,Potato,66.42,24.42,74.02,14327.21,Healthy,Healthy,Potato___healthy
PLANT_007,dataset/plantvillage_raw/Potato___Early_blight/9cb0c796-fde2-406b-87fe-3926b722f8f7___RS_Early.B 8300.JPG,2024-01-26,Potato,55.93,29.35,59.8,16296.17,Watch,Low,Potato___Early_blight
PLANT_007,dataset/plantvillage_raw/Potato___Early_blight/4be99b40-e269-4c69-8c90-ac75514650af___RS_Early.B 6830.JPG,2024-01-27,Potato,55.58,25.26,63.34,16386.01,Watch,Low,Potato___Early_blight
PLANT_007,dataset/plantvillage_raw/Potato___Early_blight/232c8d25-3bfe-41ea-b24f-2b3629a0253a___RS_Early.B 9200.JPG,2024-01-28,Potato,61.92,26.28,61.3,16911.23,Watch,Low,Potato___Early_blight
PLANT_007,dataset/plantvillage_raw/Potato___Early_blight/21ca5caf-147b-4a1a-a2da-edfc1c81b62e___RS_Early.B 8926.JPG,2024-01-29,Potato,53.71,23.93,60.86,13680.98,Watch,Low,Potato___Early_blight
PLANT_007,dataset/plantvillage_raw/Potato___Early_blight/7a04081f-dd48-4a84-b7c1-611a50ae7886___RS_Early.B 8019.JPG,2024-01-30,Potato,43.15,25.9,68.58,16252.94,Watch,Low,Potato___Early_blight
PLANT_007,dataset/plantvillage_raw/Potato___Early_blight/7ba072ea-9bb3-4b5e-8fff-82758ff3f722___RS_Early.B 8262.JPG,2024-01-31,Potato,53.3,25.66,69.72,15472.46,Watch,Low,Potato___Early_blight
PLANT_007,dataset/plantvillage_raw/Potato___Early_blight/84a61cf3-fdc2-42bd-82d8-8dcf20e9d374___RS_Early.B 8130.JPG,2024-02-01,Potato,52.86,24.21,64.2,14665.47,Watch,Low,Potato___Early_blight
PLANT_007,dataset/plantvillage_raw/Potato___Early_blight/4bac4925-72ff-43e7-8726-5e2126c6c30d___RS_Early.B 8206.JPG,2024-02-02,Potato,49.76,24.41,59.96,13977.24,Watch,Low,Potato___Early_blight
PLANT_007,dataset/plantvillage_raw/Potato___Early_blight/7a7ff9ee-1d6f-4ca8-a393-9c56ca74d7bb___RS_Early.B 8158.JPG,2024-02-03,Potato,49.23,25.94,61.59,14740.0,Watch,Low,Potato___Early_blight
PLANT_007,dataset/plantvillage_raw/Potato___Early_blight/73273541-2855-4516-92c3-658703bd2d18___RS_Early.B 6814.JPG,2024-02-04,Potato,50.91,26.37,58.38,16991.35,Watch,Low,Potato___Early_blight
PLANT_007,dataset/plantvillage_raw/Potato___Early_blight/54a0c5b4-7df1-46c8-95f7-85ffb6a47939___RS_Early.B 8174.JPG,2024-02-05,Potato,48.04,27.12,59.18,16154.01,Watch,Low,Potato___Early_blight
PLANT_007,dataset/plantvillage_raw/Potato___Early_blight/192c9d29-4a86-457b-a779-1dd36f225a5b___RS_Early.B 8012.JPG,2024-02-06,Potato,54.98,25.34,67.06,16994.86,Watch,Low,Potato___Early_blight
PLANT_007,dataset/plantvillage_raw/Potato___Early_blight/9cb0c796-fde2-406b-87fe-3926b722f8f7___RS_Early.B 8300.JPG,2024-02-07,Potato,59.57,25.41,58.77,14057.75,Watch,Low,Potato___Early_blight
PLANT_007,dataset/plantvillage_raw/Potato___Late_blight/e28b4ead-09f5-4e34-a162-0e0268f53763___RS_LB 2583.JPG,2024-02-08,Potato,30.54,31.62,42.88,20267.16,Critical,High,Potato___Late_blight
PLANT_007,dataset/plantvillage_raw/Potato___Late_blight/29d84246-f2a5-4c18-8ddc-2f2d38046ae2___RS_LB 2625.JPG,2024-02-09,Potato,26.83,30.63,52.26,21051.29,Critical,High,Potato___Late_blight
PLANT_007,dataset/plantvillage_raw/Potato___Late_blight/9a7d732b-12e2-400f-9206-068df63de1ba___RS_LB 2926.JPG,2024-02-10,Potato,29.87,34.41,35.29,17159.43,Critical,High,Potato___Late_blight
PLANT_007,dataset/plantvillage_raw/Potato___Late_blight/a5028ead-ac95-4a90-89cb-aaac512d502a___RS_LB 3957.JPG,2024-02-11,Potato,38.33,30.14,43.62,19816.74,Critical,High,Potato___Late_blight
PLANT_007,dataset/plantvillage_raw/Potato___Late_blight/f2676f08-798e-4291-8aa2-0655ca54cb07___RS_LB 4292.JPG,2024-02-12,Potato,28.67,32.22,48.86,16519.59,Critical,High,Potato___Late_blight
PLANT_007,dataset/plantvillage_raw/Potato___Late_blight/c6c8843f-6b36-472a-9a87-bf1a235e08b6___RS_LB 5136.JPG,2024-02-13,Potato,28.08,31.57,43.91,17038.74,Critical,High,Potato___Late_blight
PLANT_007,dataset/plantvillage_raw/Potato___Late_blight/2a3e5c22-1e37-4ba0-8686-cf7482e4e8d3___RS_LB 4126.JPG,2024-02-14,Potato,22.98,34.68,45.2,15819.26,Critical,High,Potato___Late_blight
PLANT_008,dataset/plantvillage_raw/Strawberry___healthy/2dd9d66d-56e4-4c31-a782-502526621455___RS_HL 2010.JPG,2024-01-22,Strawberry,63.04,23.52,70.77,15242.93,Healthy,Healthy,Strawberry___healthy
PLANT_008,dataset/plantvillage_raw/Strawberry___healthy/765d2e6e-9011-41c3-b2aa-9ed31601f223___RS_HL 1859.JPG,2024-01-23,Strawberry,62.03,26.49,70.2,15473.23,Healthy,Healthy,Strawberry___healthy
PLANT_008,dataset/plantvillage_raw/Strawberry___healthy/968be429-8b72-401a-ba28-9552faf35e66___RS_HL 1921.JPG,2024-01-24,Strawberry,62.39,23.6,62.72,15658.05,Healthy,Healthy,Strawberry___healthy
PLANT_008,dataset/plantvillage_raw/Strawberry___healthy/3aca733d-6d49-42d2-bcc2-fa288d126411___RS_HL 2223.JPG,2024-01-25,Strawberry,63.74,21.47,66.5,15186.21,Healthy,Healthy,Strawberry___healthy
PLANT_008,dataset/plantvillage_raw/Strawberry___healthy/307ea50d-38f5-4cd5-bfe5-cddc1ad40850___RS_HL 4352.JPG,2024-01-26,Strawberry,66.4,25.34,67.64,16276.81,Healthy,Healthy,Strawberry___healthy
PLANT_008,dataset/plantvillage_raw/Strawberry___healthy/15b3921b-acae-4865-b99e-f4fe81c84e7d___RS_HL 1724.JPG,2024-01-27,Strawberry,57.74,25.49,62.91,15106.06,Healthy,Healthy,Strawberry___healthy
PLANT_008,dataset/plantvillage_raw/Strawberry___healthy/a386a7c2-9a92-4dd3-bffc-713d3a545b1f___RS_HL 1848.JPG,2024-01-28,Strawberry,59.32,24.66,64.89,13607.45,Healthy,Healthy,Strawberry___healthy
PLANT_008,dataset/plantvillage_raw/Strawberry___healthy/2f8b9436-12dd-40d2-9301-3a14eff854dc___RS_HL 1733.JPG,2024-01-29,Strawberry,64.76,22.03,71.43,11763.72,Healthy,Healthy,Strawberry___healthy
PLANT_008,dataset/plantvillage_raw/Strawberry___healthy/4673c301-00c4-4953-95e0-5badca7ff0a3___RS_HL 4661.JPG,2024-01-30,Strawberry,59.28,24.6,74.12,15842.62,Healthy,Healthy,Strawberry___healthy
PLANT_008,dataset/plantvillage_raw/Strawberry___healthy/64aea8c6-24df-40c1-9d68-0221f4151383___RS_HL 2103.JPG,2024-01-31,Strawberry,63.29,23.41,63.71,13221.21,Healthy,Healthy,Strawberry___healthy
PLANT_008,dataset/plantvillage_raw/Strawberry___healthy/675d6618-29f2-41e7-8b0b-d7facdf9cd67___RS_HL 2105.JPG,2024-02-01,Strawberry,61.95,21.25,68.17,13556.73,Healthy,Healthy,Strawberry___healthy
PLANT_008,dataset/plantvillage_raw/Strawberry___Leaf_scorch/53939f7c-9d3f-46a8-bbc1-3e1f4b622be4___RS_L.Scorch 0163.JPG,2024-02-02,Strawberry,35.24,26.97,51.25,16068.32,Stressed,Medium,Strawberry___Leaf_scorch
PLANT_008,dataset/plantvillage_raw/Strawberry___Leaf_scorch/dcc1d2a3-8801-45ba-a2e7-c0b1ca07b456___RS_L.Scorch 9954.JPG,2024-02-03,Strawberry,42.24,25.62,42.22,18289.99,Stressed,Medium,Strawberry___Leaf_scorch
PLANT_008,dataset/plantvillage_raw/Strawberry___Leaf_scorch/94b200a4-720b-414f-8861-8e82389e7657___RS_L.Scorch 1555.JPG,2024-02-04,Strawberry,43.1,29.61,49.03,17543.04,Stressed,Medium,Strawberry___Leaf_scorch
PLANT_008,dataset/plantvillage_raw/Strawberry___Leaf_scorch/a53532c6-6a71-48db-a78c-5bec7223fb20___RS_L.Scorch 1199.JPG,2024-02-05,Strawberry,37.69,28.92,51.37,17183.32,Stressed,Medium,Strawberry___Leaf_scorch
PLANT_008,dataset/plantvillage_raw/Strawberry___Leaf_scorch/2b78f984-c7b8-45ad-a96b-d790de14b369___RS_L.Scorch 0797.JPG,2024-02-06,Strawberry,37.54,27.43,46.82,17531.26,Stressed,Medium,Strawberry___Leaf_scorch
PLANT_008,dataset/plantvillage_raw/Strawberry___Leaf_scorch/d306834f-2362-49bc-aadb-8da5364d88f1___RS_L.Scorch 1334.JPG,2024-02-07,Strawberry,47.48,27.59,55.58,19270.98,Stressed,Medium,Strawberry___Leaf_scorch
PLANT_008,dataset/plantvillage_raw/Strawberry___Leaf_scorch/d3df0a6c-9a93-44ba-9c33-b17331d590c5___RS_L.Scorch 0784.JPG,2024-02-08,Strawberry,50.52,31.59,48.62,19372.22,Stressed,Medium,Strawberry___Leaf_scorch
PLANT_008,dataset/plantvillage_raw/Strawberry___Leaf_scorch/15f02e8e-503c-4e14-8728-51dc3d4a2f10___RS_L.Scorch 1527.JPG,2024-02-09,Strawberry,42.08,31.15,47.35,17813.35,Stressed,Medium,Strawberry___Leaf_scorch
PLANT_008,dataset/plantvillage_raw/Strawberry___Leaf_scorch/86268642-0704-4db7-a6fa-dd039ef14e0a___RS_L.Scorch 0050.JPG,2024-02-10,Strawberry,35.44,31.24,52.29,16467.57,Stressed,Medium,Strawberry___Leaf_scorch
PLANT_008,dataset/plantvillage_raw/Strawberry___Leaf_scorch/2104ca91-9e5f-4b5c-8981-e02d01fb9268___RS_L.Scorch 9911.JPG,2024-02-11,Strawberry,38.93,31.24,50.12,17896.94,Stressed,Medium,Strawberry___Leaf_scorch
PLANT_009,dataset/plantvillage_raw/Tomato___healthy/6a8b21cc-35c6-4e5e-8f9d-a4a3591cc665___RS_HL 9961.JPG,2024-01-25,Tomato,68.15,25.08,69.99,13897.22,Healthy,Healthy,Tomato___healthy
PLANT_009,dataset/plantvillage_raw/Tomato___healthy/2a7e1698-9747-40e6-994e-5d4dc1d2b239___RS_HL 0279.JPG,2024-01-26,Tomato,55.2,22.01,65.58,15766.96,Healthy,Healthy,Tomato___healthy
PLANT_009,dataset/plantvillage_raw/Tomato___healthy/da10b674-6bd2-4e1f-ba50-f08caac7a2ec___RS_HL 9742.JPG,2024-01-27,Tomato,60.17,20.52,75.83,14444.95,Healthy,Healthy,Tomato___healthy
PLANT_009,dataset/plantvillage_raw/Tomato___healthy/a54804c7-1bc2-439a-a09f-3d1a6ce81856___GH_HL Leaf 309.1.JPG,2024-01-28,Tomato,60.55,25.09,68.18,15380.22,Healthy,Healthy,Tomato___healthy
PLANT_009,dataset/plantvillage_raw/Tomato___healthy/3e6c73ad-cfcb-4614-b927-150c2c642c9e___RS_HL 0074.JPG,2024-01-29,Tomato,63.32,24.81,73.83,15758.71,Healthy,Healthy,Tomato___healthy
PLANT_009,dataset/plantvillage_raw/Tomato___healthy/d7aed304-347b-4c78-ac63-b29db901e1d4___RS_HL 0061.JPG,2024-01-30,Tomato,59.46,26.19,69.64,15498.49,Healthy,Healthy,Tomato___healthy
PLANT_009,dataset/plantvillage_raw/Tomato___healthy/ea0a8316-361e-4224-a700-5b86a8b93774___GH_HL Leaf 209.JPG,2024-01-31,Tomato,59.2,24.59,65.69,13577.35,Healthy,Healthy,Tomato___healthy
PLANT_009,dataset/plantvillage_raw/Tomato___healthy/f54a5053-dca2-4460-bd8d-27be3eb1e9b4___GH_HL Leaf 495.1.JPG,2024-02-01,Tomato,62.96,22.36,63.64,14244.49,Healthy,Healthy,Tomato___healthy
PLANT_009,dataset/plantvillage_raw/Tomato___Spider_mites Two-spotted_spider_mite/3fe4c6c1-6c3b-45ec-83e7-24eb41e6a20c___Com.G_SpM_FL 8519.JPG,2024-02-02,Tomato,46.64,29.04,65.98,15326.18,Watch,Low,Tomato___Spider_mites Two-spotted_spider_mite
PLANT_009,dataset/plantvillage_raw/Tomato___Spider_mites Two-spotted_spider_mite/9ff87248-eb27-4f0c-93b9-87eb7a86c32c___Com.G_SpM_FL 8471.JPG,2024-02-03,Tomato,42.46,25.24,64.3,12874.09,Watch,Low,Tomato___Spider_mites Two-spotted_spider_mite
PLANT_009,dataset/plantvillage_raw/Tomato___Spider_mites Two-spotted_spider_mite/1075cc73-3ea9-47c1-a92d-98cda4b222b7___Com.G_SpM_FL 9467.JPG,2024-02-04,Tomato,48.21,23.32,59.03,15249.85,Watch,Low,Tomato___Spider_mites Two-spotted_spider_mite
PLANT_009,dataset/plantvillage_raw/Tomato___Early_blight/468dba17-366a-422f-b3b6-061261942b0d___RS_Erly.B 7853.JPG,2024-02-05,Tomato,56.3,26.51,55.87,16101.21,Watch,Low,Tomato___Early_blight
PLANT_009,dataset/plantvillage_raw/Tomato___Early_blight/f899b748-cd86-460f-a202-a6946e04946e___RS_Erly.B 7494.JPG,2024-02-06,Tomato,61.01,24.33,68.78,13050.28,Watch,Low,Tomato___Early_blight
PLANT_009,dataset/plantvillage_raw/Tomato___Spider_mites Two-spotted_spider_mite/9feda02e-8d35-4d26-9639-95d41df32d8a___Com.G_SpM_FL 1684.JPG,2024-02-07,Tomato,50.88,27.2,63.8,16059.76,Watch,Low,Tomato___Spider_mites Two-spotted_spider_mite
PLANT_009,dataset/plantvillage_raw/Tomato___Early_blight/dc5fc62b-20c7-441b-bd70-aa24790302eb___RS_Erly.B 9510.JPG,2024-02-08,Tomato,53.11,24.5,61.76,15855.14,Watch,Low,Tomato___Early_blight
PLANT_009,dataset/plantvillage_raw/Tomato___Target_Spot/37ab1070-e5a8-4145-8b30-d88961f835fd___Com.G_TgS_FL 8298.JPG,2024-02-09,Tomato,42.31,26.75,44.86,14405.84,Stressed,Medium,Tomato___Target_Spot
PLANT_009,dataset/plantvillage_raw/Tomato___Leaf_Mold/e52cddad-4c37-4f76-99fe-332801a1cb54___Crnl_L.Mold 6949.JPG,2024-02-10,Tomato,49.01,32.83,48.93,15806.52,Stressed,Medium,Tomato___Leaf_Mold
PLANT_009,dataset/plantvillage_raw/Tomato___Leaf_Mold/59ad7ddc-9db9-4a9f-b067-e190e0a494e7___Crnl_L.Mold 6566.JPG,2024-02-11,Tomato,44.66,30.02,48.51,15073.85,Stressed,Medium,Tomato___Leaf_Mold
PLANT_009,dataset/plantvillage_raw/Tomato___Target_Spot/e262c75d-d82f-4168-941a-d583d08ece86___Com.G_TgS_FL 0747.JPG,2024-02-12,Tomato,35.11,28.36,45.91,15698.0,Stressed,Medium,Tomato___Target_Spot
PLANT_009,dataset/plantvillage_raw/Tomato___Bacterial_spot/b0049dbf-cdef-4a85-b6e1-b37ed6bc4cfa___UF.GRC_BS_Lab Leaf 0696.JPG,2024-02-13,Tomato,42.31,31.07,51.92,16346.03,Stressed,Medium,Tomato___Bacterial_spot
PLANT_009,dataset/plantvillage_raw/Tomato___Bacterial_spot/fa7ce242-fd51-411b-87bd-9b87cb734c47___GCREC_Bact.Sp 6387.JPG,2024-02-14,Tomato,43.35,26.68,63.08,17466.23,Stressed,Medium,Tomato___Bacterial_spot
